symbol,timestamp,open,high,low,close,volume,trade_count,vwap,SMA_50,SMA_200,RSI,ATR
QQQ,2023-10-11 04:00:00+00:00,369.94,371.412,368.19,371.22,38250741.0,305635.0,369.92708,367.2588,,58.090480377491744,5.651683702121056
QQQ,2023-10-12 04:00:00+00:00,371.73,373.74,367.5,369.93,49610687.0,384820.0,370.838833,367.1696,,56.23503969612457,5.693706294826696
QQQ,2023-10-13 04:00:00+00:00,370.57,371.16,363.86,365.28,52519877.0,383126.0,366.467174,366.99940000000004,,50.03157636881496,5.808441559481933
QQQ,2023-10-16 04:00:00+00:00,366.62,370.48,366.47,369.41,44239547.0,335907.0,369.089077,366.94680000000005,,54.80072109150439,5.76498144809037
QQQ,2023-10-17 04:00:00+00:00,365.81,369.92,363.66,368.2,51020663.0,396554.0,367.359278,366.80699999999996,,53.19870843328973,5.800339916083915
QQQ,2023-10-18 04:00:00+00:00,365.67,367.91,362.02,363.37,54334391.0,428583.0,364.990428,366.6344,336.3491,47.25966194567604,5.8274584935064935
QQQ,2023-10-19 04:00:00+00:00,364.81,366.02,359.16,359.97,72352229.0,563484.0,362.783707,366.47560000000004,336.82655,43.57209003486881,5.901211458256027
QQQ,2023-10-20 04:00:00+00:00,359.46,360.04,354.37,354.6,72559723.0,460182.0,356.471981,366.1958,337.27085000000005,38.466845878474196,5.884696354094883
QQQ,2023-10-23 04:00:00+00:00,353.26,359.26,351.1199,355.67,61002991.0,446451.0,355.855303,365.9844,337.7413,39.975978438773964,6.045796614516679
QQQ,2023-10-24 04:00:00+00:00,357.51,359.91,355.79,359.13,47198099.0,363009.0,358.195615,365.76,338.19295000000005,44.69908289312416,5.916811142051202
QQQ,2023-10-25 04:00:00+00:00,356.7,356.88,349.75,350.34,71457569.0,528205.0,352.42829,365.4384,338.59195000000005,36.78094885339984,6.164181774761831
QQQ,2023-10-26 04:00:00+00:00,349.12,350.07,342.35,343.66,78735619.0,612636.0,345.427719,365.0608,338.9461,32.12376907850541,6.294597362278839
QQQ,2023-10-27 04:00:00+00:00,346.43,348.84,344.08,345.31,63476709.0,484827.0,346.16461,364.79540000000003,339.2849,34.335453645199685,6.214983264973204
QQQ,2023-10-30 04:00:00+00:00,347.83,350.54,346.45,349.2,55330941.0,404908.0,348.582121,364.6168,339.63565,39.35271978476277,6.14462731747512
QQQ,2023-10-31 04:00:00+00:00,349.23,351.25,346.62,350.87,47720521.0,369802.0,349.290708,364.3562,339.98515,41.42201370463711,6.0364396519411825
QQQ,2023-11-01 04:00:00+00:00,351.72,357.5298,351.62,356.96,59054185.0,483984.0,354.50711,364.2278,340.36225,48.34380879066618,6.080965391088243
QQQ,2023-11-02 04:00:00+00:00,361.54,363.68,360.3,363.44,58248731.0,399647.0,362.349464,364.11440000000005,340.79005,54.50407145087962,6.126610720296227
QQQ,2023-11-03 04:00:00+00:00,364.75,369.02,364.52,367.71,53280458.0,389266.0,367.049716,364.2442,341.25285,58.053889536305924,6.087567097417925
QQQ,2023-11-06 05:00:00+00:00,368.49,369.78,366.91,369.21,38881497.0,329836.0,368.452359,364.348,341.6855,59.25654031218566,5.857740876173785
QQQ,2023-11-07 05:00:00+00:00,370.27,373.58,369.045,372.7,50791258.0,383954.0,372.247347,364.46680000000003,342.1042,61.98736996297339,5.763259385018512
QQQ,2023-11-08 05:00:00+00:00,373.08,373.79,370.62,372.94,35704029.0,300568.0,372.448968,364.43019999999996,342.52705,62.175122035380504,5.578026571802905
QQQ,2023-11-09 05:00:00+00:00,373.64,374.8,369.57,370.07,53927128.0,409608.0,372.069768,364.29440000000005,342.93875,58.456798417999124,5.553167530959842
QQQ,2023-11-10 05:00:00+00:00,371.82,378.54,371.28,378.39,58368440.0,430109.0,375.592202,364.30240000000003,343.36400000000003,64.99282382630338,5.761512707319855
QQQ,2023-11-13 05:00:00+00:00,376.79,378.28,375.24,377.21,40786315.0,323043.0,377.095167,364.2948,343.76875,63.46768358182154,5.574976085368435
QQQ,2023-11-14 05:00:00+00:00,383.71,386.26,383.18,385.33,67822532.0,479935.0,384.922945,364.44,344.24405,68.87956995291512,5.823192079270691
QQQ,2023-11-15 05:00:00+00:00,387.25,387.75,384.235,385.62,54207836.0,402195.0,386.224648,364.6576,344.69905,69.05587967146943,5.658321216465641
QQQ,2023-11-16 05:00:00+00:00,384.84,386.19,383.56,385.95,45375715.0,391607.0,385.094807,364.9354,345.12420000000003,69.26923556861756,5.442012558146666
QQQ,2023-11-17 05:00:00+00:00,385.21,387.07,384.29,386.04,46622747.0,299357.0,385.657483,365.2046,345.49580000000003,69.33134170885701,5.251868803993331
QQQ,2023-11-20 05:00:00+00:00,386.05,391.41,386.05,390.74,44573243.0,367461.0,389.458504,365.47999999999996,345.9186,72.46133942858323,5.260306746565236
QQQ,2023-11-21 05:00:00+00:00,389.01,389.23,386.7,388.47,43373559.0,327111.0,388.047254,365.7936,346.343,68.80871216245407,5.173141978953435
QQQ,2023-11-22 05:00:00+00:00,390.57,393.07,389.04,390.06,44204704.0,370681.0,390.645787,366.11060000000003,346.74390000000005,69.95127729234734,5.132203266171045
QQQ,2023-11-24 05:00:00+00:00,389.65,390.25,388.5,389.51,15718834.0,140541.0,389.282513,366.35540000000003,347.1696,69.0095886201107,4.890617318587399
QQQ,2023-11-27 05:00:00+00:00,389.01,391.1499,388.28,389.17,34166921.0,306012.0,389.740238,366.72260000000006,347.60705,68.39660740093963,4.74628036725973
QQQ,2023-11-28 05:00:00+00:00,388.41,390.78,388.05,390.19,35528919.0,283402.0,389.33747,367.11320000000006,348.0595,69.27824418381523,4.60226034102689
QQQ,2023-11-29 05:00:00+00:00,392.69,394.14,389.46,389.81,38838780.0,305196.0,391.349076,367.51200000000006,348.48605,68.51143524178079,4.607813173810683
QQQ,2023-11-30 05:00:00+00:00,390.08,390.55,385.82,388.83,52867162.0,366835.0,387.637349,367.9977999999999,348.89644999999996,66.46814063351165,4.616540804252779
QQQ,2023-12-01 05:00:00+00:00,387.75,390.54,386.0726,389.94,40490069.0,377499.0,388.721536,368.63939999999997,349.30064999999996,67.64517348760691,4.605887889663294
QQQ,2023-12-04 05:00:00+00:00,386.09,386.595,382.66,386.32,51214796.0,424020.0,385.00482,369.2076,349.71575,60.22098363376024,4.796895897544485
QQQ,2023-12-05 05:00:00+00:00,384.39,388.5,384.21,387.29,43000296.0,355279.0,386.683674,369.7612,350.14639999999997,61.44214475778194,4.760689047719881
QQQ,2023-12-06 05:00:00+00:00,390.27,390.37,384.7,385.05,42011618.0,338681.0,386.896036,370.378,350.6015,57.08406858557282,4.8256398300256045
QQQ,2023-12-07 05:00:00+00:00,388.07,391.27,386.96,390.43,49604656.0,369870.0,389.716796,371.0858,351.08239999999995,63.73697506892983,4.925236985023774
QQQ,2023-12-08 05:00:00+00:00,388.67,392.62,388.4801,392.17,46687525.0,369238.0,391.105921,371.76899999999995,351.55915,65.59465321436717,4.869141486093506
QQQ,2023-12-11 05:00:00+00:00,391.74,395.79,391.53,395.52,41244109.0,363764.0,394.123695,372.51399999999995,352.07749999999993,68.89814325713185,4.825631379943974
QQQ,2023-12-12 05:00:00+00:00,395.56,398.79,394.41,398.67,39261008.0,298754.0,397.040883,373.2622,352.60115,71.65418875865922,4.793800567090832
QQQ,2023-12-13 05:00:00+00:00,399.62,404.36,398.8399,403.74,55437264.0,455760.0,401.567838,374.23859999999996,353.15205000000003,75.42832006205808,4.8578148122986295
QQQ,2023-12-14 05:00:00+00:00,404.98,406.3,400.34,403.39,55498081.0,467540.0,403.585891,375.11139999999995,353.713,74.68900499552711,4.936542325705872
QQQ,2023-12-15 05:00:00+00:00,404.18,406.5399,403.57,405.34,62896645.0,420137.0,405.198908,376.0444,354.2716500000001,76.09485123235504,4.8089250167268816
QQQ,2023-12-18 05:00:00+00:00,404.93,407.99,404.6,407.08,46624804.0,315418.0,406.694416,376.892,354.80865000000006,77.3061098322766,4.707573229817818
QQQ,2023-12-19 05:00:00+00:00,407.54,409.28,407.345,409.16,35727994.0,278900.0,408.443297,377.74399999999997,355.35435,78.69577428221358,4.528460856259402
QQQ,2023-12-20 05:00:00+00:00,408.35,410.4699,402.9,403.08,54216721.0,451792.0,406.784257,378.43379999999996,355.88805,65.97765724843345,4.745706509383732
QQQ,2023-12-21 05:00:00+00:00,407.06,408.14,404.47,407.77,45603436.0,403749.0,406.44962,379.16479999999996,356.4378000000001,70.0046372237808,4.768156044427751
QQQ,2023-12-22 05:00:00+00:00,409.0,409.97,406.4787,408.38,34314203.0,292079.0,408.650532,379.93379999999996,357.01640000000003,70.49381862633939,4.676952041254341
QQQ,2023-12-26 05:00:00+00:00,409.25,411.56,409.15,410.88,22738364.0,206875.0,410.378993,380.8458,357.62805,72.4750585888158,4.570026895450461
QQQ,2023-12-27 05:00:00+00:00,410.95,411.7875,410.08,411.5,31988047.0,283252.0,410.924137,381.68760000000003,358.2321,72.95997570452161,4.365560688632574
QQQ,2023-12-28 05:00:00+00:00,412.67,412.92,410.94,411.3,27046648.0,225906.0,411.83517,382.54960000000005,358.80175,72.51616382678694,4.195163496587392
QQQ,2023-12-29 05:00:00+00:00,411.28,411.64,407.58,409.52,42662120.0,336604.0,409.411482,383.4726,359.35470000000004,68.52119096718366,4.185508961116864
QQQ,2024-01-02 05:00:00+00:00,405.84,406.09,400.24,402.59,58073141.0,498841.0,402.642947,384.32500000000005,359.8336,55.66387387404007,4.549401178179943
QQQ,2024-01-03 05:00:00+00:00,399.93,401.0,397.89,398.33,47037517.0,421720.0,399.376503,385.19960000000003,360.29844999999995,49.513391542195734,4.5601582368813744
QQQ,2024-01-04 05:00:00+00:00,396.44,399.59,396.06,396.28,39471644.0,341643.0,397.541973,386.0118,360.74999999999994,46.831724564587766,4.48657550567556
QQQ,2024-01-05 05:00:00+00:00,396.45,399.56,395.34,396.75,44923110.0,405464.0,397.442473,386.7642,361.18205,47.53333223967373,4.467534398127308
QQQ,2024-01-08 05:00:00+00:00,397.99,405.24,397.8399,404.95,42543338.0,362296.0,402.636103,387.8564,361.6762,57.957299511835345,4.754853369689644
QQQ,2024-01-09 05:00:00+00:00,401.91,406.69,401.71,405.75,39169918.0,364227.0,404.38407,389.09819999999996,362.1562,58.816963510286634,4.770935271854671
QQQ,2024-01-10 05:00:00+00:00,406.07,409.515,405.17,408.5,33992114.0,303402.0,407.463463,390.362,362.64425,61.71493999991904,4.74051132386505
QQQ,2024-01-11 05:00:00+00:00,409.79,411.2004,404.242,409.35,54577931.0,440352.0,407.59363,391.56500000000005,363.1472,62.591176733411565,4.898931943588974
QQQ,2024-01-12 05:00:00+00:00,410.4,411.25,408.15,409.56,39594952.0,318193.0,409.467486,392.7388,363.6594,62.817596653972295,4.770436804761192
QQQ,2024-01-16 05:00:00+00:00,408.31,411.12,406.83,409.52,43934662.0,455366.0,408.857432,393.79,364.1434,62.73970186285712,4.736119890135394
QQQ,2024-01-17 05:00:00+00:00,406.17,407.585,402.92,407.21,54411938.0,465602.0,405.275835,394.66540000000003,364.60104999999993,58.247674784537814,4.86925418369715
QQQ,2024-01-18 05:00:00+00:00,410.52,413.575,409.1601,412.99,59606648.0,492188.0,411.706252,395.571,365.06134999999995,65.0001974570287,4.9760931705759255
QQQ,2024-01-19 05:00:00+00:00,415.22,421.34,414.625,421.18,70525123.0,512942.0,418.146964,396.6104,365.5665,71.92805099158092,5.217086515534786
QQQ,2024-01-22 05:00:00+00:00,423.41,424.7275,421.12,421.73,44907573.0,377737.0,422.438072,397.591,366.07980000000003,72.32423434070193,5.102116050139445
QQQ,2024-01-23 05:00:00+00:00,422.43,423.7,420.57,423.48,33037453.0,284795.0,422.171593,398.6018,366.6176,73.60088777381596,4.961250617986627
QQQ,2024-01-24 05:00:00+00:00,427.44,429.85,425.33,425.83,46992628.0,424197.0,427.457173,399.71700000000004,367.1565,75.25182673841027,5.061875573844725
QQQ,2024-01-25 05:00:00+00:00,428.36,429.04,423.98,426.35,44443869.0,398557.0,426.657934,400.6762,367.6989,75.61522315928218,5.0617416042843875
QQQ,2024-01-26 05:00:00+00:00,424.44,426.21,423.15,423.81,37137028.0,334453.0,424.454119,401.6082,368.23879999999997,70.19335961347146,4.928760061121221
QQQ,2024-01-29 05:00:00+00:00,424.27,428.35,423.61,428.15,38694724.0,335381.0,425.767131,402.4646,368.81435000000005,73.66767505883045,4.915277199612563
QQQ,2024-01-30 05:00:00+00:00,427.1,427.68,424.38,425.3,36738856.0,332880.0,425.932966,403.25820000000004,369.3450000000001,68.05755237011547,4.833471685354522
QQQ,2024-01-31 05:00:00+00:00,420.85,422.8699,416.79,416.97,64010649.0,582178.0,419.323089,403.8786,369.83700000000005,54.89810690635643,5.0960808506863415
QQQ,2024-02-01 05:00:00+00:00,418.79,422.375,417.81,421.88,51028222.0,419535.0,420.162536,404.5954,370.35220000000004,59.82869150536431,5.1181465042087435
QQQ,2024-02-02 05:00:00+00:00,423.8,430.24,422.79,429.01,59602935.0,505808.0,427.783334,405.3608,370.9029500000001,65.69371845680931,5.349707468193834
QQQ,2024-02-05 05:00:00+00:00,429.07,429.61,425.0,428.45,39889409.0,394195.0,427.940872,406.16040000000004,371.4516500000001,64.89235278412457,5.296871220465705
QQQ,2024-02-06 05:00:00+00:00,429.61,430.22,425.22,427.59,35846134.0,357288.0,426.970753,406.91100000000006,372.00820000000004,63.60907383568027,5.275666133289583
QQQ,2024-02-07 05:00:00+00:00,430.41,432.83,429.09,431.99,37712661.0,354924.0,431.528436,407.7606,372.58510000000007,67.18463118137723,5.2731185523403274
QQQ,2024-02-08 05:00:00+00:00,432.11,433.56,431.42,432.79,29889892.0,263700.0,432.712504,408.633,373.1693,67.80403528137299,5.049324370030304
QQQ,2024-02-09 05:00:00+00:00,433.94,437.845,433.1401,437.05,36943905.0,318987.0,436.104156,409.5702,373.8046,70.94864972069435,5.049729772170997
QQQ,2024-02-12 05:00:00+00:00,436.94,439.14,434.65,435.34,33203305.0,336732.0,436.773233,410.4808,374.42195,68.07442234906343,5.009749074158783
QQQ,2024-02-13 05:00:00+00:00,427.28,431.27,425.3305,428.55,64491669.0,581108.0,428.172893,411.27520000000004,374.96295,58.02284235269854,5.3668741402902995
QQQ,2024-02-14 05:00:00+00:00,431.26,433.65,428.8799,433.22,45092722.0,408090.0,431.323428,412.14080000000007,375.51624999999996,62.161126924764254,5.3478117016981335
QQQ,2024-02-15 05:00:00+00:00,433.92,434.98,431.33,434.51,38796046.0,380496.0,433.48358,413.10460000000006,376.07784999999996,63.23920383700715,5.226539437291127
QQQ,2024-02-16 05:00:00+00:00,434.89,434.99,429.85,430.57,53716475.0,431034.0,432.217893,413.97020000000003,376.63379999999995,57.82062349474273,5.220358048913188
QQQ,2024-02-20 05:00:00+00:00,428.55,430.08,423.5,427.32,53999452.0,523984.0,425.871232,414.8156,377.18395,53.73089024579053,5.352475331133675
QQQ,2024-02-21 05:00:00+00:00,424.55,425.7,421.63,425.61,50379697.0,420211.0,423.92472,415.5192,377.73115,51.660426492807495,5.3765842360526985
QQQ,2024-02-22 05:00:00+00:00,434.49,439.12,433.71,438.07,53887751.0,465808.0,436.788151,416.43719999999996,378.30705,62.88360754489053,5.957542504906076
QQQ,2024-02-23 05:00:00+00:00,439.65,440.59,435.79,436.78,39853861.0,388920.0,437.92055,417.26239999999996,378.87250000000006,61.296860360327166,5.874860897412782
QQQ,2024-02-26 05:00:00+00:00,437.6,438.6,436.355,436.55,33043238.0,325480.0,437.530727,418.02,379.44705000000005,61.001309481721336,5.615585119026155
QQQ,2024-02-27 05:00:00+00:00,437.67,437.99,435.025,437.6,33751220.0,316292.0,437.007675,418.6972,380.00935,61.90436690321958,5.4262576105242895
QQQ,2024-02-28 05:00:00+00:00,435.43,436.67,434.3,435.27,32938821.0,335872.0,435.356263,419.3348000000001,380.5547,58.6583803671991,5.274382066915413
QQQ,2024-02-29 05:00:00+00:00,438.23,440.09,435.02,439.0,42495152.0,390948.0,438.137654,420.008,381.12455,62.08578290762391,5.259783347850026
QQQ,2024-03-01 05:00:00+00:00,439.9,446.58,439.84,445.61,44198029.0,420589.0,443.935978,420.7786,381.71864999999997,67.26503262348993,5.42551310871788
QQQ,2024-03-04 05:00:00+00:00,445.61,446.04,443.77,444.02,34325687.0,371428.0,444.989092,421.4758,382.30295,64.96607106452187,5.200119315238034
QQQ,2024-03-05 05:00:00+00:00,440.94,440.95,433.65,436.05,57957635.0,534185.0,436.417904,422.1352,382.8276,54.84699086190585,5.569396507006746
QQQ,2024-03-06 05:00:00+00:00,440.32,441.99,436.89,438.79,46234460.0,470938.0,439.421999,422.75559999999996,383.3352,57.30888223212022,5.595868185077693
QQQ,2024-03-07 05:00:00+00:00,442.42,446.72,440.86,445.45,44526666.0,429605.0,444.829772,423.49699999999996,383.87989999999996,62.64085009112696,5.762591886143573
QQQ,2024-03-08 05:00:00+00:00,445.81,448.64,438.34,439.02,72095957.0,707733.0,442.488738,424.0598,384.38680000000005,55.44130775438681,6.086692465704748
QQQ,2024-03-11 04:00:00+00:00,437.51,438.66,435.44,437.39,45859992.0,491997.0,437.222652,424.57759999999996,384.90695000000005,53.754658912658904,5.907643003868693
QQQ,2024-03-12 04:00:00+00:00,439.73,444.02,436.46,443.66,55500909.0,485666.0,441.519007,425.22479999999996,385.46700000000004,58.930439757047715,6.0256685035923585
QQQ,2024-03-13 04:00:00+00:00,442.65,442.67,439.12,440.25,37941191.0,393450.0,440.748134,425.8394,385.96965000000006,55.30513226314322,5.9195493247643345
QQQ,2024-03-14 04:00:00+00:00,441.5,442.03,436.39,439.14,52195208.0,506470.0,439.010245,426.57040000000006,386.4233500000001,54.13763010922179,5.899581515852596
QQQ,2024-03-15 04:00:00+00:00,436.07,438.8733,432.7417,433.92,73753824.0,547081.0,434.594392,427.28220000000005,386.84305000000006,48.90872452660409,5.9352042647202685
QQQ,2024-03-18 04:00:00+00:00,438.73,441.04,437.24,437.48,47323802.0,437040.0,439.141348,428.1062,387.2905000000001,52.29294279749241,6.019832531525964
QQQ,2024-03-19 04:00:00+00:00,435.45,438.98,433.33,438.57,43004105.0,421423.0,436.622828,428.9426,387.7233000000001,53.31264205276699,5.993415922131255
QQQ,2024-03-20 04:00:00+00:00,439.78,444.11,438.06,443.77,43653490.0,451165.0,440.962869,429.71900000000005,388.16890000000006,57.93220368462423,5.997457641979023
QQQ,2024-03-21 04:00:00+00:00,448.88,449.34,445.67,445.87,39345652.0,397227.0,447.576969,430.52139999999997,388.6237500000001,59.66782028771704,5.9669249532662345
QQQ,2024-03-22 04:00:00+00:00,445.35,447.49,444.49,446.38,28253899.0,294670.0,446.040795,431.27899999999994,389.0814500000001,60.09837679899166,5.755001742318647
QQQ,2024-03-25 04:00:00+00:00,443.55,446.26,442.54,444.76,27789154.0,304146.0,444.965198,431.9872,389.56115,57.98102097384901,5.618215903581598
QQQ,2024-03-26 04:00:00+00:00,446.3,447.225,443.09,443.32,34142043.0,322568.0,445.269935,432.6624,390.01200000000006,56.08935811601783,5.51227191046863
QQQ,2024-03-27 04:00:00+00:00,446.44,446.54,441.93,444.83,41353840.0,362647.0,443.537753,433.36859999999996,390.46365000000003,57.64967831376677,5.4478239168637295
QQQ,2024-03-28 04:00:00+00:00,444.78,445.64,443.65,444.01,36839641.0,340138.0,444.551774,434.1046,390.88125,56.47605193559582,5.2008364942306065
QQQ,2024-04-01 04:00:00+00:00,444.97,447.53,443.02,444.95,38742951.0,410573.0,444.975429,434.7438,391.28970000000004,57.54309030983333,5.151491030356992
QQQ,2024-04-02 04:00:00+00:00,440.08,441.43,438.03,441.11,44263665.0,429744.0,439.729735,435.1424,391.66575000000006,51.94099988240409,5.277813099617208
QQQ,2024-04-03 04:00:00+00:00,438.96,444.0,438.95,442.1,39949250.0,361110.0,442.277141,435.5498,392.02495000000005,53.205844567133795,5.261540735358837
QQQ,2024-04-04 04:00:00+00:00,446.33,446.95,435.11,435.34,57267660.0,534372.0,441.307275,435.787,392.362,44.57838413659783,5.731430682833205
QQQ,2024-04-05 04:00:00+00:00,436.78,443.17,435.96,440.47,54744634.0,508806.0,440.304306,436.0798,392.7298500000001,51.063422899476315,5.8813284912022645
QQQ,2024-04-08 04:00:00+00:00,441.41,442.5,439.2,440.6,28144944.0,292921.0,440.88513,436.3648,393.12335,51.21919619766425,5.696947884687818
QQQ,2024-04-09 04:00:00+00:00,442.96,443.24,437.44,442.23,39521568.0,387303.0,440.352017,436.7332,393.50365,53.22949414332783,5.704308750067261
QQQ,2024-04-10 04:00:00+00:00,437.0,439.24,436.28,438.37,61502191.0,587972.0,437.729787,436.93760000000003,393.8827999999999,48.16720121056292,5.72185812506246
QQQ,2024-04-11 04:00:00+00:00,440.26,446.33,437.96,445.37,45474550.0,411141.0,442.641799,437.33900000000006,394.32125,56.28630147811106,5.911011116129428
QQQ,2024-04-12 04:00:00+00:00,441.1,442.24,436.88,438.27,53614496.0,506777.0,439.034998,437.76500000000004,394.69345,48.06279142809519,6.09522460783447
QQQ,2024-04-15 04:00:00+00:00,442.06,442.15,430.21,431.06,63453622.0,630598.0,434.774092,437.9486,395.02605,41.441383295118605,6.512708564417721
QQQ,2024-04-16 04:00:00+00:00,430.9,433.76,429.7,431.1,47618961.0,488294.0,431.452308,437.9904,395.3625,41.489543049935946,6.337515095530741
QQQ,2024-04-17 04:00:00+00:00,433.1,433.12,424.9,425.84,56880536.0,524843.0,427.955848,437.9382,395.64459999999997,37.161450387490234,6.4719783029928335
QQQ,2024-04-18 04:00:00+00:00,426.49,428.24,422.83,423.41,46549363.0,452023.0,425.043593,437.8546,395.91020000000003,35.32794782337068,6.396122709921919
QQQ,2024-04-19 04:00:00+00:00,422.22,422.75,413.07,414.65,75233790.0,678214.0,417.046082,437.50780000000003,396.13205000000005,29.648851261362164,6.677828230641785
QQQ,2024-04-22 04:00:00+00:00,417.31,421.18,413.94,418.82,47807663.0,413284.0,417.49144,437.2284,396.38885000000005,35.00505462683198,6.717983357024515
QQQ,2024-04-23 04:00:00+00:00,420.77,426.28,418.8715,425.07,44389491.0,390462.0,423.911002,436.98879999999997,396.68300000000005,42.11812494340898,6.770984545808477
QQQ,2024-04-24 04:00:00+00:00,428.2,429.73,424.2,426.51,48440305.0,419307.0,426.827097,436.81219999999996,396.98375000000004,43.648336295502425,6.682342792536446
QQQ,2024-04-25 04:00:00+00:00,419.24,425.32,418.14,424.45,57392169.0,522314.0,421.599482,436.73019999999997,397.26515000000006,41.94017650851729,6.8028897359267
QQQ,2024-04-26 04:00:00+00:00,427.62,432.55,426.92,431.0,41874907.0,366571.0,430.604214,436.6858,397.55605,48.80106678581058,6.895540469074795
QQQ,2024-04-29 04:00:00+00:00,433.13,433.76,429.98,432.75,30022161.0,318659.0,432.110547,436.65059999999994,397.82405,50.484617986430834,6.673001864140879
QQQ,2024-04-30 04:00:00+00:00,431.15,432.56,424.51,424.59,43665934.0,376214.0,428.311629,436.531,398.05165,43.329937090493985,6.784930302416531
QQQ,2024-05-01 04:00:00+00:00,423.15,430.14,420.66,421.52,52252482.0,551541.0,424.136287,436.4150000000001,398.2462,40.97703105721095,6.977435280815348
QQQ,2024-05-02 04:00:00+00:00,425.3,427.81,420.63,426.9,36559007.0,362715.0,424.880126,436.4408,398.45199999999994,46.46352473530414,6.991904189328538
QQQ,2024-05-03 04:00:00+00:00,434.44,436.48,432.62,435.48,48515252.0,418499.0,434.808115,436.389,398.7011499999999,53.8338577737701,7.176768175805074
QQQ,2024-05-06 04:00:00+00:00,437.3,440.34,436.52,440.25,30227200.0,312634.0,438.425146,436.45840000000004,399.0186,57.34929484530336,7.0112847346761376
QQQ,2024-05-07 04:00:00+00:00,440.7,441.97,439.58,440.32,31688094.0,286481.0,440.815977,436.53380000000004,399.34205,57.400560201039816,6.681192967913559
QQQ,2024-05-08 04:00:00+00:00,437.67,441.48,437.55,440.06,24896723.0,256627.0,439.80314,436.583,399.6612,57.125903101361374,6.4846791844911635
QQQ,2024-05-09 04:00:00+00:00,440.33,441.6,438.46,441.02,24580121.0,252799.0,440.508161,436.69800000000004,399.97240000000005,57.926413181295686,6.245773528456084
QQQ,2024-05-10 04:00:00+00:00,442.54,444.31,440.499,442.06,27116566.0,266215.0,442.073133,436.7592000000001,400.29510000000005,58.82336570190987,6.071861133566363
QQQ,2024-05-13 04:00:00+00:00,443.99,444.09,441.65,443.08,23000792.0,216525.0,442.92486,436.70860000000005,400.6274,59.730124380774946,5.812442481168765
QQQ,2024-05-14 04:00:00+00:00,442.65,446.465,442.46,445.93,34478321.0,312865.0,444.506711,436.7468,400.93965000000003,62.23269446687852,5.683339446799567
QQQ,2024-05-15 04:00:00+00:00,448.43,453.15,446.9,452.9,41464651.0,391235.0,450.921732,437.0838,401.28575,67.54475961250695,5.7931009148853105
QQQ,2024-05-16 04:00:00+00:00,452.71,454.69,451.81,451.98,34780412.0,303661.0,453.180443,437.3476,401.6317000000001,66.22077964821655,5.585022278107789
QQQ,2024-05-17 04:00:00+00:00,452.11,452.72,449.5399,451.76,35803719.0,270369.0,451.569816,437.4738,402.01855000000006,65.88818379827983,5.413242115385807
QQQ,2024-05-20 04:00:00+00:00,451.98,455.58,451.785,454.91,24478626.0,239819.0,454.389646,437.79159999999996,402.42415,68.34009480214023,5.2994391071439635
QQQ,2024-05-21 04:00:00+00:00,453.04,455.99,452.84,455.8,23167720.0,196904.0,454.658099,438.1598,402.84295,69.01770140781518,5.145907742347968
QQQ,2024-05-22 04:00:00+00:00,456.06,456.82,453.08,455.71,25120040.0,227401.0,455.304187,438.4008,403.24555,68.85720895211254,5.045485760751686
QQQ,2024-05-23 04:00:00+00:00,460.55,460.58,451.8503,453.66,40899230.0,328503.0,456.328822,438.669,403.65385000000003,65.14144955812365,5.3086439206979925
QQQ,2024-05-24 04:00:00+00:00,455.29,459.23,453.5674,457.95,29670361.0,239541.0,457.398922,439.04519999999997,404.10405000000003,68.92110222387711,5.333926497790992
QQQ,2024-05-28 04:00:00+00:00,459.18,459.74,456.69,459.68,26216815.0,251918.0,458.517569,439.5604,404.55950000000007,70.31875157301904,5.170788890805922
QQQ,2024-05-29 04:00:00+00:00,455.48,458.24,455.34,456.44,29739238.0,227689.0,457.038266,439.93960000000004,405.0105,64.47110244992828,5.11144682717693
QQQ,2024-05-30 04:00:00+00:00,455.5,455.64,450.21,451.55,30714121.0,277737.0,453.119338,440.1992,405.4165,56.79456358519556,5.19134348237858
QQQ,2024-05-31 04:00:00+00:00,451.78,452.48,443.055,450.71,55941301.0,405268.0,447.5268,440.338,405.83795000000003,55.5705116024298,5.4937475193515395
QQQ,2024-06-03 04:00:00+00:00,454.57,455.58,447.9,453.13,32920317.0,324331.0,451.964345,440.48319999999995,406.2909,58.35518818215385,5.64990841082643
QQQ,2024-06-04 04:00:00+00:00,452.87,455.575,451.1311,454.37,23767436.0,256331.0,453.018084,440.643,406.76985,59.7473475555282,5.5637649529102555
QQQ,2024-06-05 04:00:00+00:00,457.98,463.61,454.408,463.53,33817409.0,302022.0,460.919423,441.0184,407.29685000000006,68.20339291644453,5.826353170559523
QQQ,2024-06-06 04:00:00+00:00,464.22,464.54,462.19,463.37,21966820.0,218739.0,463.417799,441.4194,407.7942,67.93493565148069,5.578042229805273
QQQ,2024-06-07 04:00:00+00:00,463.0,465.74,461.84,462.96,25829720.0,214526.0,463.424979,441.78200000000004,408.29209999999995,67.20494222269433,5.4581820705334705
QQQ,2024-06-10 04:00:00+00:00,461.82,465.19,461.53,464.83,20719771.0,224089.0,463.835284,442.19840000000005,408.7706999999999,68.84908318172502,5.3297404940667965
QQQ,2024-06-11 04:00:00+00:00,463.54,468.14,462.03,468.02,22053281.0,235310.0,465.371846,442.6598,409.3046999999999,71.47615793790516,5.385473315919169
